series_id,label,theme,unit,year,month,value,source
precip,Precipitazioni mensili,climate,mm,1985,2,63.6,"AEMET OpenData — valores climatológicos mensuales, estación Igeldo (1024E)"
precip,Precipitazioni mensili,climate,mm,1985,3,218.9,"AEMET OpenData — valores climatológicos mensuales, estación Igeldo (1024E)"
precip,Precipitazioni mensili,climate,mm,1985,4,84.3,"AEMET OpenData — valores climatológicos mensuales, estación Igeldo (1024E)"
precip,Precipitazioni mensili,climate,mm,1985,5,253.2,"AEMET OpenData — valores climatológicos mensuales, estación Igeldo (1024E)"
precip,Precipitazioni mensili,climate,mm,1985,6,59.6,"AEMET OpenData — valores climatológicos mensuales, estación Igeldo (1024E)"
precip,Precipitazioni mensili,climate,mm,1985,7,79.1,"AEMET OpenData — valores climatológicos mensuales, estación Igeldo (1024E)"
precip,Precipitazioni mensili,climate,mm,1985,8,92.3,"AEMET OpenData — valores climatológicos mensuales, estación Igeldo (1024E)"
precip,Precipitazioni mensili,climate,mm,1985,9,3.5,"AEMET OpenData — valores climatológicos mensuales, estación Igeldo (1024E)"
precip,Precipitazioni mensili,climate,mm,1985,10,93.1,"AEMET OpenData — valores climatológicos mensuales, estación Igeldo (1024E)"
precip,Precipitazioni mensili,climate,mm,1985,11,166.5,"AEMET OpenData — valores climatológicos mensuales, estación Igeldo (1024E)"
precip,Precipitazioni mensili,climate,mm,1985,12,96.9,"AEMET OpenData — valores climatológicos mensuales, estación Igeldo (1024E)"
precip,Precipitazioni mensili,climate,mm,1986,1,303.4,"AEMET OpenData — valores climatológicos mensuales, estación Igeldo (1024E)"
precip,Precipitazioni mensili,climate,mm,1986,2,128.1,"AEMET OpenData — valores climatológicos mensuales, estación Igeldo (1024E)"
precip,Precipitazioni mensili,climate,mm,1986,3,111.1,"AEMET OpenData — valores climatológicos mensuales, estación Igeldo (1024E)"
precip,Precipitazioni mensili,climate,mm,1986,4,332.5,"AEMET OpenData — valores climatológicos mensuales, estación Igeldo (1024E)"
precip,Precipitazioni mensili,climate,mm,1986,5,65.5,"AEMET OpenData — valores climatológicos mensuales, estación Igeldo (1024E)"
precip,Precipitazioni mensili,climate,mm,1986,6,107.8,"AEMET OpenData — valores climatológicos mensuales, estación Igeldo (1024E)"
precip,Precipitazioni mensili,climate,mm,1986,7,15.3,"AEMET OpenData — valores climatológicos mensuales, estación Igeldo (1024E)"
precip,Precipitazioni mensili,climate,mm,1986,8,104.9,"AEMET OpenData — valores climatológicos mensuales, estación Igeldo (1024E)"
precip,Precipitazioni mensili,climate,mm,1986,9,156.1,"AEMET OpenData — valores climatológicos mensuales, estación Igeldo (1024E)"
precip,Precipitazioni mensili,climate,mm,1986,10,63.9,"AEMET OpenData — valores climatológicos mensuales, estación Igeldo (1024E)"
precip,Precipitazioni mensili,climate,mm,1986,11,150.6,"AEMET OpenData — valores climatológicos mensuales, estación Igeldo (1024E)"
precip,Precipitazioni mensili,climate,mm,1986,12,193.4,"AEMET OpenData — valores climatológicos mensuales, estación Igeldo (1024E)"
precip,Precipitazioni mensili,climate,mm,1987,1,122.1,"AEMET OpenData — valores climatológicos mensuales, estación Igeldo (1024E)"
precip,Precipitazioni mensili,climate,mm,1987,2,221.2,"AEMET OpenData — valores climatológicos mensuales, estación Igeldo (1024E)"
precip,Precipitazioni mensili,climate,mm,1987,3,103.0,"AEMET OpenData — valores climatológicos mensuales, estación Igeldo (1024E)"
precip,Precipitazioni mensili,climate,mm,1987,4,104.1,"AEMET OpenData — valores climatológicos mensuales, estación Igeldo (1024E)"
precip,Precipitazioni mensili,climate,mm,1987,5,48.5,"AEMET OpenData — valores climatológicos mensuales, estación Igeldo (1024E)"
precip,Precipitazioni mensili,climate,mm,1987,6,135.8,"AEMET OpenData — valores climatológicos mensuales, estación Igeldo (1024E)"
precip,Precipitazioni mensili,climate,mm,1987,7,81.1,"AEMET OpenData — valores climatológicos mensuales, estación Igeldo (1024E)"
precip,Precipitazioni mensili,climate,mm,1987,8,77.4,"AEMET OpenData — valores climatológicos mensuales, estación Igeldo (1024E)"
precip,Precipitazioni mensili,climate,mm,1987,9,36.8,"AEMET OpenData — valores climatológicos mensuales, estación Igeldo (1024E)"
precip,Precipitazioni mensili,climate,mm,1987,10,215.0,"AEMET OpenData — valores climatológicos mensuales, estación Igeldo (1024E)"
precip,Precipitazioni mensili,climate,mm,1987,11,221.1,"AEMET OpenData — valores climatológicos mensuales, estación Igeldo (1024E)"
precip,Precipitazioni mensili,climate,mm,1987,12,43.5,"AEMET OpenData — valores climatológicos mensuales, estación Igeldo (1024E)"
precip,Precipitazioni mensili,climate,mm,1988,1,275.9,"AEMET OpenData — valores climatológicos mensuales, estación Igeldo (1024E)"
precip,Precipitazioni mensili,climate,mm,1988,2,146.9,"AEMET OpenData — valores climatológicos mensuales, estación Igeldo (1024E)"
precip,Precipitazioni mensili,climate,mm,1988,3,159.3,"AEMET OpenData — valores climatológicos mensuales, estación Igeldo (1024E)"
precip,Precipitazioni mensili,climate,mm,1988,4,123.3,"AEMET OpenData — valores climatológicos mensuales, estación Igeldo (1024E)"
precip,Precipitazioni mensili,climate,mm,1988,5,123.0,"AEMET OpenData — valores climatológicos mensuales, estación Igeldo (1024E)"
precip,Precipitazioni mensili,climate,mm,1988,6,105.1,"AEMET OpenData — valores climatológicos mensuales, estación Igeldo (1024E)"
precip,Precipitazioni mensili,climate,mm,1988,7,110.0,"AEMET OpenData — valores climatológicos mensuales, estación Igeldo (1024E)"
precip,Precipitazioni mensili,climate,mm,1988,8,92.3,"AEMET OpenData — valores climatológicos mensuales, estación Igeldo (1024E)"
precip,Precipitazioni mensili,climate,mm,1988,9,55.9,"AEMET OpenData — valores climatológicos mensuales, estación Igeldo (1024E)"
precip,Precipitazioni mensili,climate,mm,1988,10,35.2,"AEMET OpenData — valores climatológicos mensuales, estación Igeldo (1024E)"
precip,Precipitazioni mensili,climate,mm,1988,11,15.5,"AEMET OpenData — valores climatológicos mensuales, estación Igeldo (1024E)"
precip,Precipitazioni mensili,climate,mm,1988,12,108.4,"AEMET OpenData — valores climatológicos mensuales, estación Igeldo (1024E)"
precip,Precipitazioni mensili,climate,mm,1989,1,47.8,"AEMET OpenData — valores climatológicos mensuales, estación Igeldo (1024E)"
precip,Precipitazioni mensili,climate,mm,1989,2,138.8,"AEMET OpenData — valores climatológicos mensuales, estación Igeldo (1024E)"
precip,Precipitazioni mensili,climate,mm,1989,3,76.5,"AEMET OpenData — valores climatológicos mensuales, estación Igeldo (1024E)"
precip,Precipitazioni mensili,climate,mm,1989,4,250.5,"AEMET OpenData — valores climatológicos mensuales, estación Igeldo (1024E)"
precip,Precipitazioni mensili,climate,mm,1989,5,80.6,"AEMET OpenData — valores climatológicos mensuales, estación Igeldo (1024E)"
precip,Precipitazioni mensili,climate,mm,1989,6,35.8,"AEMET OpenData — valores climatológicos mensuales, estación Igeldo (1024E)"
precip,Precipitazioni mensili,climate,mm,1989,7,84.9,"AEMET OpenData — valores climatológicos mensuales, estación Igeldo (1024E)"
precip,Precipitazioni mensili,climate,mm,1989,8,66.8,"AEMET OpenData — valores climatológicos mensuales, estación Igeldo (1024E)"
precip,Precipitazioni mensili,climate,mm,1989,9,105.1,"AEMET OpenData — valores climatológicos mensuales, estación Igeldo (1024E)"
precip,Precipitazioni mensili,climate,mm,1989,10,35.5,"AEMET OpenData — valores climatológicos mensuales, estación Igeldo (1024E)"
precip,Precipitazioni mensili,climate,mm,1989,11,144.3,"AEMET OpenData — valores climatológicos mensuales, estación Igeldo (1024E)"
precip,Precipitazioni mensili,climate,mm,1989,12,22.1,"AEMET OpenData — valores climatológicos mensuales, estación Igeldo (1024E)"
precip,Precipitazioni mensili,climate,mm,1990,1,176.5,"AEMET OpenData — valores climatológicos mensuales, estación Igeldo (1024E)"
precip,Precipitazioni mensili,climate,mm,1990,2,55.6,"AEMET OpenData — valores climatológicos mensuales, estación Igeldo (1024E)"
precip,Precipitazioni mensili,climate,mm,1990,3,37.1,"AEMET OpenData — valores climatológicos mensuales, estación Igeldo (1024E)"
precip,Precipitazioni mensili,climate,mm,1990,4,271.1,"AEMET OpenData — valores climatológicos mensuales, estación Igeldo (1024E)"
precip,Precipitazioni mensili,climate,mm,1990,5,113.5,"AEMET OpenData — valores climatológicos mensuales, estación Igeldo (1024E)"
precip,Precipitazioni mensili,climate,mm,1990,6,122.9,"AEMET OpenData — valores climatológicos mensuales, estación Igeldo (1024E)"
precip,Precipitazioni mensili,climate,mm,1990,7,68.2,"AEMET OpenData — valores climatológicos mensuales, estación Igeldo (1024E)"
precip,Precipitazioni mensili,climate,mm,1990,8,69.0,"AEMET OpenData — valores climatológicos mensuales, estación Igeldo (1024E)"
precip,Precipitazioni mensili,climate,mm,1990,9,77.3,"AEMET OpenData — valores climatológicos mensuales, estación Igeldo (1024E)"
precip,Precipitazioni mensili,climate,mm,1990,10,160.6,"AEMET OpenData — valores climatológicos mensuales, estación Igeldo (1024E)"
precip,Precipitazioni mensili,climate,mm,1990,11,238.7,"AEMET OpenData — valores climatológicos mensuales, estación Igeldo (1024E)"
precip,Precipitazioni mensili,climate,mm,1990,12,203.5,"AEMET OpenData — valores climatológicos mensuales, estación Igeldo (1024E)"
precip,Precipitazioni mensili,climate,mm,1991,1,90.1,"AEMET OpenData — valores climatológicos mensuales, estación Igeldo (1024E)"
precip,Precipitazioni mensili,climate,mm,1991,2,59.4,"AEMET OpenData — valores climatológicos mensuales, estación Igeldo (1024E)"
precip,Precipitazioni mensili,climate,mm,1991,3,105.6,"AEMET OpenData — valores climatológicos mensuales, estación Igeldo (1024E)"
precip,Precipitazioni mensili,climate,mm,1991,4,207.2,"AEMET OpenData — valores climatológicos mensuales, estación Igeldo (1024E)"
precip,Precipitazioni mensili,climate,mm,1991,5,125.4,"AEMET OpenData — valores climatológicos mensuales, estación Igeldo (1024E)"
precip,Precipitazioni mensili,climate,mm,1991,6,37.8,"AEMET OpenData — valores climatológicos mensuales, estación Igeldo (1024E)"
precip,Precipitazioni mensili,climate,mm,1991,7,70.5,"AEMET OpenData — valores climatológicos mensuales, estación Igeldo (1024E)"
precip,Precipitazioni mensili,climate,mm,1991,8,40.5,"AEMET OpenData — valores climatológicos mensuales, estación Igeldo (1024E)"
precip,Precipitazioni mensili,climate,mm,1991,9,204.2,"AEMET OpenData — valores climatológicos mensuales, estación Igeldo (1024E)"
precip,Precipitazioni mensili,climate,mm,1991,10,139.3,"AEMET OpenData — valores climatológicos mensuales, estación Igeldo (1024E)"
precip,Precipitazioni mensili,climate,mm,1991,11,241.7,"AEMET OpenData — valores climatológicos mensuales, estación Igeldo (1024E)"
precip,Precipitazioni mensili,climate,mm,1991,12,36.4,"AEMET OpenData — valores climatológicos mensuales, estación Igeldo (1024E)"
precip,Precipitazioni mensili,climate,mm,1992,1,66.6,"AEMET OpenData — valores climatológicos mensuales, estación Igeldo (1024E)"
precip,Precipitazioni mensili,climate,mm,1992,2,50.2,"AEMET OpenData — valores climatológicos mensuales, estación Igeldo (1024E)"
precip,Precipitazioni mensili,climate,mm,1992,3,115.5,"AEMET OpenData — valores climatológicos mensuales, estación Igeldo (1024E)"
precip,Precipitazioni mensili,climate,mm,1992,4,115.3,"AEMET OpenData — valores climatológicos mensuales, estación Igeldo (1024E)"
precip,Precipitazioni mensili,climate,mm,1992,5,85.9,"AEMET OpenData — valores climatológicos mensuales, estación Igeldo (1024E)"
precip,Precipitazioni mensili,climate,mm,1992,6,178.4,"AEMET OpenData — valores climatológicos mensuales, estación Igeldo (1024E)"
precip,Precipitazioni mensili,climate,mm,1992,7,87.6,"AEMET OpenData — valores climatológicos mensuales, estación Igeldo (1024E)"
precip,Precipitazioni mensili,climate,mm,1992,8,169.0,"AEMET OpenData — valores climatológicos mensuales, estación Igeldo (1024E)"
precip,Precipitazioni mensili,climate,mm,1992,9,122.3,"AEMET OpenData — valores climatológicos mensuales, estación Igeldo (1024E)"
precip,Precipitazioni mensili,climate,mm,1992,10,360.1,"AEMET OpenData — valores climatológicos mensuales, estación Igeldo (1024E)"
precip,Precipitazioni mensili,climate,mm,1992,11,118.2,"AEMET OpenData — valores climatológicos mensuales, estación Igeldo (1024E)"
precip,Precipitazioni mensili,climate,mm,1992,12,199.6,"AEMET OpenData — valores climatológicos mensuales, estación Igeldo (1024E)"
precip,Precipitazioni mensili,climate,mm,1993,1,5.5,"AEMET OpenData — valores climatológicos mensuales, estación Igeldo (1024E)"
precip,Precipitazioni mensili,climate,mm,1993,2,42.0,"AEMET OpenData — valores climatológicos mensuales, estación Igeldo (1024E)"
precip,Precipitazioni mensili,climate,mm,1993,3,57.6,"AEMET OpenData — valores climatológicos mensuales, estación Igeldo (1024E)"
precip,Precipitazioni mensili,climate,mm,1993,4,176.3,"AEMET OpenData — valores climatológicos mensuales, estación Igeldo (1024E)"
precip,Precipitazioni mensili,climate,mm,1993,5,94.4,"AEMET OpenData — valores climatológicos mensuales, estación Igeldo (1024E)"
precip,Precipitazioni mensili,climate,mm,1993,6,102.6,"AEMET OpenData — valores climatológicos mensuales, estación Igeldo (1024E)"
precip,Precipitazioni mensili,climate,mm,1993,7,115.5,"AEMET OpenData — valores climatológicos mensuales, estación Igeldo (1024E)"
precip,Precipitazioni mensili,climate,mm,1993,8,95.3,"AEMET OpenData — valores climatológicos mensuales, estación Igeldo (1024E)"
precip,Precipitazioni mensili,climate,mm,1993,9,221.9,"AEMET OpenData — valores climatológicos mensuales, estación Igeldo (1024E)"
precip,Precipitazioni mensili,climate,mm,1993,10,110.5,"AEMET OpenData — valores climatológicos mensuales, estación Igeldo (1024E)"
precip,Precipitazioni mensili,climate,mm,1993,11,108.9,"AEMET OpenData — valores climatológicos mensuales, estación Igeldo (1024E)"
precip,Precipitazioni mensili,climate,mm,1993,12,233.6,"AEMET OpenData — valores climatológicos mensuales, estación Igeldo (1024E)"
precip,Precipitazioni mensili,climate,mm,1994,1,160.5,"AEMET OpenData — valores climatológicos mensuales, estación Igeldo (1024E)"
precip,Precipitazioni mensili,climate,mm,1994,2,159.4,"AEMET OpenData — valores climatológicos mensuales, estación Igeldo (1024E)"
precip,Precipitazioni mensili,climate,mm,1994,3,92.0,"AEMET OpenData — valores climatológicos mensuales, estación Igeldo (1024E)"
precip,Precipitazioni mensili,climate,mm,1994,4,266.1,"AEMET OpenData — valores climatológicos mensuales, estación Igeldo (1024E)"
precip,Precipitazioni mensili,climate,mm,1994,5,108.1,"AEMET OpenData — valores climatológicos mensuales, estación Igeldo (1024E)"
precip,Precipitazioni mensili,climate,mm,1994,6,121.4,"AEMET OpenData — valores climatológicos mensuales, estación Igeldo (1024E)"
precip,Precipitazioni mensili,climate,mm,1994,7,62.5,"AEMET OpenData — valores climatológicos mensuales, estación Igeldo (1024E)"
precip,Precipitazioni mensili,climate,mm,1994,8,54.6,"AEMET OpenData — valores climatológicos mensuales, estación Igeldo (1024E)"
precip,Precipitazioni mensili,climate,mm,1994,9,262.5,"AEMET OpenData — valores climatológicos mensuales, estación Igeldo (1024E)"
precip,Precipitazioni mensili,climate,mm,1994,10,185.6,"AEMET OpenData — valores climatológicos mensuales, estación Igeldo (1024E)"
precip,Precipitazioni mensili,climate,mm,1994,11,81.6,"AEMET OpenData — valores climatológicos mensuales, estación Igeldo (1024E)"
precip,Precipitazioni mensili,climate,mm,1994,12,194.2,"AEMET OpenData — valores climatológicos mensuales, estación Igeldo (1024E)"
precip,Precipitazioni mensili,climate,mm,1995,1,216.1,"AEMET OpenData — valores climatológicos mensuales, estación Igeldo (1024E)"
precip,Precipitazioni mensili,climate,mm,1995,2,144.2,"AEMET OpenData — valores climatológicos mensuales, estación Igeldo (1024E)"
precip,Precipitazioni mensili,climate,mm,1995,3,142.8,"AEMET OpenData — valores climatológicos mensuales, estación Igeldo (1024E)"
precip,Precipitazioni mensili,climate,mm,1995,4,62.1,"AEMET OpenData — valores climatológicos mensuales, estación Igeldo (1024E)"
precip,Precipitazioni mensili,climate,mm,1995,5,116.8,"AEMET OpenData — valores climatológicos mensuales, estación Igeldo (1024E)"
precip,Precipitazioni mensili,climate,mm,1995,6,18.1,"AEMET OpenData — valores climatológicos mensuales, estación Igeldo (1024E)"
precip,Precipitazioni mensili,climate,mm,1995,7,110.7,"AEMET OpenData — valores climatológicos mensuales, estación Igeldo (1024E)"
precip,Precipitazioni mensili,climate,mm,1995,8,113.4,"AEMET OpenData — valores climatológicos mensuales, estación Igeldo (1024E)"
precip,Precipitazioni mensili,climate,mm,1995,9,186.2,"AEMET OpenData — valores climatológicos mensuales, estación Igeldo (1024E)"
precip,Precipitazioni mensili,climate,mm,1995,10,19.0,"AEMET OpenData — valores climatológicos mensuales, estación Igeldo (1024E)"
precip,Precipitazioni mensili,climate,mm,1995,11,64.2,"AEMET OpenData — valores climatológicos mensuales, estación Igeldo (1024E)"
precip,Precipitazioni mensili,climate,mm,1995,12,118.0,"AEMET OpenData — valores climatológicos mensuales, estación Igeldo (1024E)"
precip,Precipitazioni mensili,climate,mm,1996,1,82.5,"AEMET OpenData — valores climatológicos mensuales, estación Igeldo (1024E)"
precip,Precipitazioni mensili,climate,mm,1996,2,247.5,"AEMET OpenData — valores climatológicos mensuales, estación Igeldo (1024E)"
precip,Precipitazioni mensili,climate,mm,1996,3,70.7,"AEMET OpenData — valores climatológicos mensuales, estación Igeldo (1024E)"
precip,Precipitazioni mensili,climate,mm,1996,4,77.0,"AEMET OpenData — valores climatológicos mensuales, estación Igeldo (1024E)"
precip,Precipitazioni mensili,climate,mm,1996,5,90.5,"AEMET OpenData — valores climatológicos mensuales, estación Igeldo (1024E)"
precip,Precipitazioni mensili,climate,mm,1996,6,74.0,"AEMET OpenData — valores climatológicos mensuales, estación Igeldo (1024E)"
precip,Precipitazioni mensili,climate,mm,1996,7,84.8,"AEMET OpenData — valores climatológicos mensuales, estación Igeldo (1024E)"
precip,Precipitazioni mensili,climate,mm,1996,8,197.3,"AEMET OpenData — valores climatológicos mensuales, estación Igeldo (1024E)"
precip,Precipitazioni mensili,climate,mm,1996,9,77.7,"AEMET OpenData — valores climatológicos mensuales, estación Igeldo (1024E)"
precip,Precipitazioni mensili,climate,mm,1996,10,143.9,"AEMET OpenData — valores climatológicos mensuales, estación Igeldo (1024E)"
precip,Precipitazioni mensili,climate,mm,1996,11,289.7,"AEMET OpenData — valores climatológicos mensuales, estación Igeldo (1024E)"
precip,Precipitazioni mensili,climate,mm,1996,12,167.1,"AEMET OpenData — valores climatológicos mensuales, estación Igeldo (1024E)"
precip,Precipitazioni mensili,climate,mm,1997,1,141.0,"AEMET OpenData — valores climatológicos mensuales, estación Igeldo (1024E)"
precip,Precipitazioni mensili,climate,mm,1997,2,18.4,"AEMET OpenData — valores climatológicos mensuales, estación Igeldo (1024E)"
precip,Precipitazioni mensili,climate,mm,1997,3,32.9,"AEMET OpenData — valores climatológicos mensuales, estación Igeldo (1024E)"
precip,Precipitazioni mensili,climate,mm,1997,4,70.1,"AEMET OpenData — valores climatológicos mensuales, estación Igeldo (1024E)"
precip,Precipitazioni mensili,climate,mm,1997,5,263.3,"AEMET OpenData — valores climatológicos mensuales, estación Igeldo (1024E)"
precip,Precipitazioni mensili,climate,mm,1997,6,256.9,"AEMET OpenData — valores climatológicos mensuales, estación Igeldo (1024E)"
precip,Precipitazioni mensili,climate,mm,1997,7,187.7,"AEMET OpenData — valores climatológicos mensuales, estación Igeldo (1024E)"
precip,Precipitazioni mensili,climate,mm,1997,8,134.8,"AEMET OpenData — valores climatológicos mensuales, estación Igeldo (1024E)"
precip,Precipitazioni mensili,climate,mm,1997,9,108.6,"AEMET OpenData — valores climatológicos mensuales, estación Igeldo (1024E)"
precip,Precipitazioni mensili,climate,mm,1997,10,67.4,"AEMET OpenData — valores climatológicos mensuales, estación Igeldo (1024E)"
precip,Precipitazioni mensili,climate,mm,1997,11,276.4,"AEMET OpenData — valores climatológicos mensuales, estación Igeldo (1024E)"
precip,Precipitazioni mensili,climate,mm,1997,12,176.0,"AEMET OpenData — valores climatológicos mensuales, estación Igeldo (1024E)"
precip,Precipitazioni mensili,climate,mm,1998,1,64.6,"AEMET OpenData — valores climatológicos mensuales, estación Igeldo (1024E)"
precip,Precipitazioni mensili,climate,mm,1998,2,46.9,"AEMET OpenData — valores climatológicos mensuales, estación Igeldo (1024E)"
precip,Precipitazioni mensili,climate,mm,1998,3,57.8,"AEMET OpenData — valores climatológicos mensuales, estación Igeldo (1024E)"
precip,Precipitazioni mensili,climate,mm,1998,4,229.4,"AEMET OpenData — valores climatológicos mensuales, estación Igeldo (1024E)"
precip,Precipitazioni mensili,climate,mm,1998,5,93.2,"AEMET OpenData — valores climatológicos mensuales, estación Igeldo (1024E)"
precip,Precipitazioni mensili,climate,mm,1998,6,85.0,"AEMET OpenData — valores climatológicos mensuales, estación Igeldo (1024E)"
precip,Precipitazioni mensili,climate,mm,1998,7,89.2,"AEMET OpenData — valores climatológicos mensuales, estación Igeldo (1024E)"
precip,Precipitazioni mensili,climate,mm,1998,8,74.0,"AEMET OpenData — valores climatológicos mensuales, estación Igeldo (1024E)"
precip,Precipitazioni mensili,climate,mm,1998,9,128.6,"AEMET OpenData — valores climatológicos mensuales, estación Igeldo (1024E)"
precip,Precipitazioni mensili,climate,mm,1998,10,386.9,"AEMET OpenData — valores climatológicos mensuales, estación Igeldo (1024E)"
precip,Precipitazioni mensili,climate,mm,1998,11,191.4,"AEMET OpenData — valores climatológicos mensuales, estación Igeldo (1024E)"
precip,Precipitazioni mensili,climate,mm,1998,12,90.3,"AEMET OpenData — valores climatológicos mensuales, estación Igeldo (1024E)"
precip,Precipitazioni mensili,climate,mm,1999,1,127.9,"AEMET OpenData — valores climatológicos mensuales, estación Igeldo (1024E)"
precip,Precipitazioni mensili,climate,mm,1999,2,135.1,"AEMET OpenData — valores climatológicos mensuales, estación Igeldo (1024E)"
precip,Precipitazioni mensili,climate,mm,1999,3,167.5,"AEMET OpenData — valores climatológicos mensuales, estación Igeldo (1024E)"
precip,Precipitazioni mensili,climate,mm,1999,4,109.7,"AEMET OpenData — valores climatológicos mensuales, estación Igeldo (1024E)"
precip,Precipitazioni mensili,climate,mm,1999,5,140.8,"AEMET OpenData — valores climatológicos mensuales, estación Igeldo (1024E)"
precip,Precipitazioni mensili,climate,mm,1999,6,54.2,"AEMET OpenData — valores climatológicos mensuales, estación Igeldo (1024E)"
precip,Precipitazioni mensili,climate,mm,1999,7,53.2,"AEMET OpenData — valores climatológicos mensuales, estación Igeldo (1024E)"
precip,Precipitazioni mensili,climate,mm,1999,8,66.2,"AEMET OpenData — valores climatológicos mensuales, estación Igeldo (1024E)"
precip,Precipitazioni mensili,climate,mm,1999,9,139.3,"AEMET OpenData — valores climatológicos mensuales, estación Igeldo (1024E)"
precip,Precipitazioni mensili,climate,mm,1999,10,49.9,"AEMET OpenData — valores climatológicos mensuales, estación Igeldo (1024E)"
precip,Precipitazioni mensili,climate,mm,1999,11,185.6,"AEMET OpenData — valores climatológicos mensuales, estación Igeldo (1024E)"
precip,Precipitazioni mensili,climate,mm,1999,12,198.9,"AEMET OpenData — valores climatológicos mensuales, estación Igeldo (1024E)"
precip,Precipitazioni mensili,climate,mm,2000,1,19.4,"AEMET OpenData — valores climatológicos mensuales, estación Igeldo (1024E)"
precip,Precipitazioni mensili,climate,mm,2000,2,111.3,"AEMET OpenData — valores climatológicos mensuales, estación Igeldo (1024E)"
precip,Precipitazioni mensili,climate,mm,2000,3,131.3,"AEMET OpenData — valores climatológicos mensuales, estación Igeldo (1024E)"
precip,Precipitazioni mensili,climate,mm,2000,4,197.9,"AEMET OpenData — valores climatológicos mensuales, estación Igeldo (1024E)"
precip,Precipitazioni mensili,climate,mm,2000,5,92.3,"AEMET OpenData — valores climatológicos mensuales, estación Igeldo (1024E)"
precip,Precipitazioni mensili,climate,mm,2000,6,67.9,"AEMET OpenData — valores climatológicos mensuales, estación Igeldo (1024E)"
precip,Precipitazioni mensili,climate,mm,2000,7,171.5,"AEMET OpenData — valores climatológicos mensuales, estación Igeldo (1024E)"
precip,Precipitazioni mensili,climate,mm,2000,8,116.5,"AEMET OpenData — valores climatológicos mensuales, estación Igeldo (1024E)"
precip,Precipitazioni mensili,climate,mm,2000,9,82.1,"AEMET OpenData — valores climatológicos mensuales, estación Igeldo (1024E)"
precip,Precipitazioni mensili,climate,mm,2000,10,290.1,"AEMET OpenData — valores climatológicos mensuales, estación Igeldo (1024E)"
precip,Precipitazioni mensili,climate,mm,2000,11,216.2,"AEMET OpenData — valores climatológicos mensuales, estación Igeldo (1024E)"
precip,Precipitazioni mensili,climate,mm,2000,12,86.0,"AEMET OpenData — valores climatológicos mensuales, estación Igeldo (1024E)"
precip,Precipitazioni mensili,climate,mm,2001,1,146.8,"AEMET OpenData — valores climatológicos mensuales, estación Igeldo (1024E)"
precip,Precipitazioni mensili,climate,mm,2001,2,77.8,"AEMET OpenData — valores climatológicos mensuales, estación Igeldo (1024E)"
precip,Precipitazioni mensili,climate,mm,2001,3,126.9,"AEMET OpenData — valores climatológicos mensuales, estación Igeldo (1024E)"
precip,Precipitazioni mensili,climate,mm,2001,4,108.4,"AEMET OpenData — valores climatológicos mensuales, estación Igeldo (1024E)"
precip,Precipitazioni mensili,climate,mm,2001,5,63.5,"AEMET OpenData — valores climatológicos mensuales, estación Igeldo (1024E)"
precip,Precipitazioni mensili,climate,mm,2001,6,66.2,"AEMET OpenData — valores climatológicos mensuales, estación Igeldo (1024E)"
precip,Precipitazioni mensili,climate,mm,2001,7,145.4,"AEMET OpenData — valores climatológicos mensuales, estación Igeldo (1024E)"
precip,Precipitazioni mensili,climate,mm,2001,8,67.5,"AEMET OpenData — valores climatológicos mensuales, estación Igeldo (1024E)"
precip,Precipitazioni mensili,climate,mm,2001,9,69.9,"AEMET OpenData — valores climatológicos mensuales, estación Igeldo (1024E)"
precip,Precipitazioni mensili,climate,mm,2001,10,56.3,"AEMET OpenData — valores climatológicos mensuales, estación Igeldo (1024E)"
precip,Precipitazioni mensili,climate,mm,2001,11,94.0,"AEMET OpenData — valores climatológicos mensuales, estación Igeldo (1024E)"
precip,Precipitazioni mensili,climate,mm,2001,12,35.5,"AEMET OpenData — valores climatológicos mensuales, estación Igeldo (1024E)"
precip,Precipitazioni mensili,climate,mm,2002,1,31.0,"AEMET OpenData — valores climatológicos mensuales, estación Igeldo (1024E)"
precip,Precipitazioni mensili,climate,mm,2002,2,145.9,"AEMET OpenData — valores climatológicos mensuales, estación Igeldo (1024E)"
precip,Precipitazioni mensili,climate,mm,2002,3,44.0,"AEMET OpenData — valores climatológicos mensuales, estación Igeldo (1024E)"
precip,Precipitazioni mensili,climate,mm,2002,4,109.1,"AEMET OpenData — valores climatológicos mensuales, estación Igeldo (1024E)"
precip,Precipitazioni mensili,climate,mm,2002,5,243.1,"AEMET OpenData — valores climatológicos mensuales, estación Igeldo (1024E)"
precip,Precipitazioni mensili,climate,mm,2002,6,119.1,"AEMET OpenData — valores climatológicos mensuales, estación Igeldo (1024E)"
precip,Precipitazioni mensili,climate,mm,2002,7,83.3,"AEMET OpenData — valores climatológicos mensuales, estación Igeldo (1024E)"
precip,Precipitazioni mensili,climate,mm,2002,8,280.4,"AEMET OpenData — valores climatológicos mensuales, estación Igeldo (1024E)"
precip,Precipitazioni mensili,climate,mm,2002,9,36.9,"AEMET OpenData — valores climatológicos mensuales, estación Igeldo (1024E)"
precip,Precipitazioni mensili,climate,mm,2002,10,176.4,"AEMET OpenData — valores climatológicos mensuales, estación Igeldo (1024E)"
precip,Precipitazioni mensili,climate,mm,2002,11,154.8,"AEMET OpenData — valores climatológicos mensuales, estación Igeldo (1024E)"
precip,Precipitazioni mensili,climate,mm,2002,12,252.9,"AEMET OpenData — valores climatológicos mensuales, estación Igeldo (1024E)"
