metric_id,label,theme,unit,barrio_id,barrio_name,period,value,source
income_gender_gap,Brecha de renta de género,economy,%,aiete,Aiete,2023,29.85,Donostia Open Data — renta disponible por barrio (Eustat)
income_gender_gap,Brecha de renta de género,economy,%,altza,Altza,2016,38.37,Donostia Open Data — renta disponible por barrio (Eustat)
income_gender_gap,Brecha de renta de género,economy,%,altza,Altza,2017,39.37,Donostia Open Data — renta disponible por barrio (Eustat)
income_gender_gap,Brecha de renta de género,economy,%,altza,Altza,2018,38.04,Donostia Open Data — renta disponible por barrio (Eustat)
income_gender_gap,Brecha de renta de género,economy,%,altza,Altza,2019,37.17,Donostia Open Data — renta disponible por barrio (Eustat)
income_gender_gap,Brecha de renta de género,economy,%,altza,Altza,2020,35.8,Donostia Open Data — renta disponible por barrio (Eustat)
income_gender_gap,Brecha de renta de género,economy,%,altza,Altza,2021,34.43,Donostia Open Data — renta disponible por barrio (Eustat)
income_gender_gap,Brecha de renta de género,economy,%,altza,Altza,2022,35.07,Donostia Open Data — renta disponible por barrio (Eustat)
income_gender_gap,Brecha de renta de género,economy,%,altza,Altza,2023,33.65,Donostia Open Data — renta disponible por barrio (Eustat)
income_gender_gap,Brecha de renta de género,economy,%,amaraberri,Amara Berri,2016,28.06,Donostia Open Data — renta disponible por barrio (Eustat)
income_gender_gap,Brecha de renta de género,economy,%,amaraberri,Amara Berri,2017,27.63,Donostia Open Data — renta disponible por barrio (Eustat)
income_gender_gap,Brecha de renta de género,economy,%,amaraberri,Amara Berri,2018,24.74,Donostia Open Data — renta disponible por barrio (Eustat)
income_gender_gap,Brecha de renta de género,economy,%,amaraberri,Amara Berri,2019,18.74,Donostia Open Data — renta disponible por barrio (Eustat)
income_gender_gap,Brecha de renta de género,economy,%,amaraberri,Amara Berri,2020,24.49,Donostia Open Data — renta disponible por barrio (Eustat)
income_gender_gap,Brecha de renta de género,economy,%,amaraberri,Amara Berri,2021,22.18,Donostia Open Data — renta disponible por barrio (Eustat)
income_gender_gap,Brecha de renta de género,economy,%,amaraberri,Amara Berri,2022,22.92,Donostia Open Data — renta disponible por barrio (Eustat)
income_gender_gap,Brecha de renta de género,economy,%,amaraberri,Amara Berri,2023,22.54,Donostia Open Data — renta disponible por barrio (Eustat)
income_gender_gap,Brecha de renta de género,economy,%,anorga,Añorga,2016,36.78,Donostia Open Data — renta disponible por barrio (Eustat)
income_gender_gap,Brecha de renta de género,economy,%,anorga,Añorga,2017,38.72,Donostia Open Data — renta disponible por barrio (Eustat)
income_gender_gap,Brecha de renta de género,economy,%,anorga,Añorga,2018,36.64,Donostia Open Data — renta disponible por barrio (Eustat)
income_gender_gap,Brecha de renta de género,economy,%,anorga,Añorga,2019,35.2,Donostia Open Data — renta disponible por barrio (Eustat)
income_gender_gap,Brecha de renta de género,economy,%,anorga,Añorga,2020,32.31,Donostia Open Data — renta disponible por barrio (Eustat)
income_gender_gap,Brecha de renta de género,economy,%,anorga,Añorga,2021,34.95,Donostia Open Data — renta disponible por barrio (Eustat)
income_gender_gap,Brecha de renta de género,economy,%,anorga,Añorga,2022,36.32,Donostia Open Data — renta disponible por barrio (Eustat)
income_gender_gap,Brecha de renta de género,economy,%,anorga,Añorga,2023,37.31,Donostia Open Data — renta disponible por barrio (Eustat)
income_gender_gap,Brecha de renta de género,economy,%,antigua,Antiguo,2016,36.23,Donostia Open Data — renta disponible por barrio (Eustat)
income_gender_gap,Brecha de renta de género,economy,%,antigua,Antiguo,2017,38.24,Donostia Open Data — renta disponible por barrio (Eustat)
income_gender_gap,Brecha de renta de género,economy,%,antigua,Antiguo,2018,36.34,Donostia Open Data — renta disponible por barrio (Eustat)
income_gender_gap,Brecha de renta de género,economy,%,antigua,Antiguo,2019,34.61,Donostia Open Data — renta disponible por barrio (Eustat)
income_gender_gap,Brecha de renta de género,economy,%,antigua,Antiguo,2020,31.76,Donostia Open Data — renta disponible por barrio (Eustat)
income_gender_gap,Brecha de renta de género,economy,%,antigua,Antiguo,2021,31.44,Donostia Open Data — renta disponible por barrio (Eustat)
income_gender_gap,Brecha de renta de género,economy,%,antigua,Antiguo,2022,28.41,Donostia Open Data — renta disponible por barrio (Eustat)
income_gender_gap,Brecha de renta de género,economy,%,antigua,Antiguo,2023,32.02,Donostia Open Data — renta disponible por barrio (Eustat)
income_gender_gap,Brecha de renta de género,economy,%,ategorrieta-ulia,Ategorrieta-Ulia,2016,39.16,Donostia Open Data — renta disponible por barrio (Eustat)
income_gender_gap,Brecha de renta de género,economy,%,ategorrieta-ulia,Ategorrieta-Ulia,2017,35.79,Donostia Open Data — renta disponible por barrio (Eustat)
income_gender_gap,Brecha de renta de género,economy,%,ategorrieta-ulia,Ategorrieta-Ulia,2018,31.52,Donostia Open Data — renta disponible por barrio (Eustat)
income_gender_gap,Brecha de renta de género,economy,%,ategorrieta-ulia,Ategorrieta-Ulia,2019,31.51,Donostia Open Data — renta disponible por barrio (Eustat)
income_gender_gap,Brecha de renta de género,economy,%,ategorrieta-ulia,Ategorrieta-Ulia,2020,36.55,Donostia Open Data — renta disponible por barrio (Eustat)
income_gender_gap,Brecha de renta de género,economy,%,ategorrieta-ulia,Ategorrieta-Ulia,2021,31.15,Donostia Open Data — renta disponible por barrio (Eustat)
income_gender_gap,Brecha de renta de género,economy,%,ategorrieta-ulia,Ategorrieta-Ulia,2022,35.84,Donostia Open Data — renta disponible por barrio (Eustat)
income_gender_gap,Brecha de renta de género,economy,%,ategorrieta-ulia,Ategorrieta-Ulia,2023,36.65,Donostia Open Data — renta disponible por barrio (Eustat)
income_gender_gap,Brecha de renta de género,economy,%,egia,Egia,2016,25.95,Donostia Open Data — renta disponible por barrio (Eustat)
income_gender_gap,Brecha de renta de género,economy,%,egia,Egia,2017,25.96,Donostia Open Data — renta disponible por barrio (Eustat)
income_gender_gap,Brecha de renta de género,economy,%,egia,Egia,2018,25.73,Donostia Open Data — renta disponible por barrio (Eustat)
income_gender_gap,Brecha de renta de género,economy,%,egia,Egia,2019,23.16,Donostia Open Data — renta disponible por barrio (Eustat)
income_gender_gap,Brecha de renta de género,economy,%,egia,Egia,2020,23.75,Donostia Open Data — renta disponible por barrio (Eustat)
income_gender_gap,Brecha de renta de género,economy,%,egia,Egia,2021,20.92,Donostia Open Data — renta disponible por barrio (Eustat)
income_gender_gap,Brecha de renta de género,economy,%,egia,Egia,2022,21.38,Donostia Open Data — renta disponible por barrio (Eustat)
income_gender_gap,Brecha de renta de género,economy,%,egia,Egia,2023,20.38,Donostia Open Data — renta disponible por barrio (Eustat)
income_gender_gap,Brecha de renta de género,economy,%,erdialdea,Erdialdea (Centro),2016,26.48,Donostia Open Data — renta disponible por barrio (Eustat)
income_gender_gap,Brecha de renta de género,economy,%,erdialdea,Erdialdea (Centro),2017,29.85,Donostia Open Data — renta disponible por barrio (Eustat)
income_gender_gap,Brecha de renta de género,economy,%,erdialdea,Erdialdea (Centro),2018,27.44,Donostia Open Data — renta disponible por barrio (Eustat)
income_gender_gap,Brecha de renta de género,economy,%,erdialdea,Erdialdea (Centro),2019,24.25,Donostia Open Data — renta disponible por barrio (Eustat)
income_gender_gap,Brecha de renta de género,economy,%,erdialdea,Erdialdea (Centro),2020,25.6,Donostia Open Data — renta disponible por barrio (Eustat)
income_gender_gap,Brecha de renta de género,economy,%,erdialdea,Erdialdea (Centro),2021,26.83,Donostia Open Data — renta disponible por barrio (Eustat)
income_gender_gap,Brecha de renta de género,economy,%,erdialdea,Erdialdea (Centro),2022,25.64,Donostia Open Data — renta disponible por barrio (Eustat)
income_gender_gap,Brecha de renta de género,economy,%,erdialdea,Erdialdea (Centro),2023,26.26,Donostia Open Data — renta disponible por barrio (Eustat)
income_gender_gap,Brecha de renta de género,economy,%,gros,Gros,2016,25.01,Donostia Open Data — renta disponible por barrio (Eustat)
income_gender_gap,Brecha de renta de género,economy,%,gros,Gros,2017,23.32,Donostia Open Data — renta disponible por barrio (Eustat)
income_gender_gap,Brecha de renta de género,economy,%,gros,Gros,2018,24.09,Donostia Open Data — renta disponible por barrio (Eustat)
income_gender_gap,Brecha de renta de género,economy,%,gros,Gros,2019,23.6,Donostia Open Data — renta disponible por barrio (Eustat)
income_gender_gap,Brecha de renta de género,economy,%,gros,Gros,2020,26.59,Donostia Open Data — renta disponible por barrio (Eustat)
income_gender_gap,Brecha de renta de género,economy,%,gros,Gros,2021,24.23,Donostia Open Data — renta disponible por barrio (Eustat)
income_gender_gap,Brecha de renta de género,economy,%,gros,Gros,2022,18.08,Donostia Open Data — renta disponible por barrio (Eustat)
income_gender_gap,Brecha de renta de género,economy,%,gros,Gros,2023,23.92,Donostia Open Data — renta disponible por barrio (Eustat)
income_gender_gap,Brecha de renta de género,economy,%,ibaeta,Ibaeta,2016,29.89,Donostia Open Data — renta disponible por barrio (Eustat)
income_gender_gap,Brecha de renta de género,economy,%,ibaeta,Ibaeta,2017,31.68,Donostia Open Data — renta disponible por barrio (Eustat)
income_gender_gap,Brecha de renta de género,economy,%,ibaeta,Ibaeta,2018,29.29,Donostia Open Data — renta disponible por barrio (Eustat)
income_gender_gap,Brecha de renta de género,economy,%,ibaeta,Ibaeta,2019,25.74,Donostia Open Data — renta disponible por barrio (Eustat)
income_gender_gap,Brecha de renta de género,economy,%,ibaeta,Ibaeta,2020,28.4,Donostia Open Data — renta disponible por barrio (Eustat)
income_gender_gap,Brecha de renta de género,economy,%,ibaeta,Ibaeta,2021,29.05,Donostia Open Data — renta disponible por barrio (Eustat)
income_gender_gap,Brecha de renta de género,economy,%,ibaeta,Ibaeta,2022,32.14,Donostia Open Data — renta disponible por barrio (Eustat)
income_gender_gap,Brecha de renta de género,economy,%,ibaeta,Ibaeta,2023,24.57,Donostia Open Data — renta disponible por barrio (Eustat)
income_gender_gap,Brecha de renta de género,economy,%,igeldo,Igeldo,2016,22.51,Donostia Open Data — renta disponible por barrio (Eustat)
income_gender_gap,Brecha de renta de género,economy,%,igeldo,Igeldo,2017,27.56,Donostia Open Data — renta disponible por barrio (Eustat)
income_gender_gap,Brecha de renta de género,economy,%,igeldo,Igeldo,2018,33.57,Donostia Open Data — renta disponible por barrio (Eustat)
income_gender_gap,Brecha de renta de género,economy,%,igeldo,Igeldo,2019,26.14,Donostia Open Data — renta disponible por barrio (Eustat)
income_gender_gap,Brecha de renta de género,economy,%,igeldo,Igeldo,2020,22.97,Donostia Open Data — renta disponible por barrio (Eustat)
income_gender_gap,Brecha de renta de género,economy,%,igeldo,Igeldo,2021,25.56,Donostia Open Data — renta disponible por barrio (Eustat)
income_gender_gap,Brecha de renta de género,economy,%,igeldo,Igeldo,2022,32.34,Donostia Open Data — renta disponible por barrio (Eustat)
income_gender_gap,Brecha de renta de género,economy,%,igeldo,Igeldo,2023,43.81,Donostia Open Data — renta disponible por barrio (Eustat)
income_gender_gap,Brecha de renta de género,economy,%,intxaurrondo,Intxaurrondo,2016,27.41,Donostia Open Data — renta disponible por barrio (Eustat)
income_gender_gap,Brecha de renta de género,economy,%,intxaurrondo,Intxaurrondo,2017,27.76,Donostia Open Data — renta disponible por barrio (Eustat)
income_gender_gap,Brecha de renta de género,economy,%,intxaurrondo,Intxaurrondo,2018,26.2,Donostia Open Data — renta disponible por barrio (Eustat)
income_gender_gap,Brecha de renta de género,economy,%,intxaurrondo,Intxaurrondo,2019,22.87,Donostia Open Data — renta disponible por barrio (Eustat)
income_gender_gap,Brecha de renta de género,economy,%,intxaurrondo,Intxaurrondo,2020,21.9,Donostia Open Data — renta disponible por barrio (Eustat)
income_gender_gap,Brecha de renta de género,economy,%,intxaurrondo,Intxaurrondo,2021,21.28,Donostia Open Data — renta disponible por barrio (Eustat)
income_gender_gap,Brecha de renta de género,economy,%,intxaurrondo,Intxaurrondo,2022,23.09,Donostia Open Data — renta disponible por barrio (Eustat)
income_gender_gap,Brecha de renta de género,economy,%,intxaurrondo,Intxaurrondo,2023,20.42,Donostia Open Data — renta disponible por barrio (Eustat)
income_gender_gap,Brecha de renta de género,economy,%,loiola,Loiola,2016,31.62,Donostia Open Data — renta disponible por barrio (Eustat)
income_gender_gap,Brecha de renta de género,economy,%,loiola,Loiola,2017,27.0,Donostia Open Data — renta disponible por barrio (Eustat)
income_gender_gap,Brecha de renta de género,economy,%,loiola,Loiola,2018,26.35,Donostia Open Data — renta disponible por barrio (Eustat)
income_gender_gap,Brecha de renta de género,economy,%,loiola,Loiola,2019,24.36,Donostia Open Data — renta disponible por barrio (Eustat)
income_gender_gap,Brecha de renta de género,economy,%,loiola,Loiola,2020,24.25,Donostia Open Data — renta disponible por barrio (Eustat)
income_gender_gap,Brecha de renta de género,economy,%,loiola,Loiola,2021,21.59,Donostia Open Data — renta disponible por barrio (Eustat)
income_gender_gap,Brecha de renta de género,economy,%,loiola,Loiola,2022,23.1,Donostia Open Data — renta disponible por barrio (Eustat)
income_gender_gap,Brecha de renta de género,economy,%,loiola,Loiola,2023,22.86,Donostia Open Data — renta disponible por barrio (Eustat)
income_gender_gap,Brecha de renta de género,economy,%,martutene,Martutene,2016,30.09,Donostia Open Data — renta disponible por barrio (Eustat)
income_gender_gap,Brecha de renta de género,economy,%,martutene,Martutene,2017,34.42,Donostia Open Data — renta disponible por barrio (Eustat)
income_gender_gap,Brecha de renta de género,economy,%,martutene,Martutene,2018,30.57,Donostia Open Data — renta disponible por barrio (Eustat)
income_gender_gap,Brecha de renta de género,economy,%,martutene,Martutene,2019,31.35,Donostia Open Data — renta disponible por barrio (Eustat)
income_gender_gap,Brecha de renta de género,economy,%,martutene,Martutene,2020,30.64,Donostia Open Data — renta disponible por barrio (Eustat)
income_gender_gap,Brecha de renta de género,economy,%,martutene,Martutene,2021,28.38,Donostia Open Data — renta disponible por barrio (Eustat)
income_gender_gap,Brecha de renta de género,economy,%,martutene,Martutene,2022,25.98,Donostia Open Data — renta disponible por barrio (Eustat)
income_gender_gap,Brecha de renta de género,economy,%,martutene,Martutene,2023,27.87,Donostia Open Data — renta disponible por barrio (Eustat)
income_gender_gap,Brecha de renta de género,economy,%,mirakruz-bidebieta,Mirakruz-Bidebieta,2016,34.1,Donostia Open Data — renta disponible por barrio (Eustat)
income_gender_gap,Brecha de renta de género,economy,%,mirakruz-bidebieta,Mirakruz-Bidebieta,2017,32.99,Donostia Open Data — renta disponible por barrio (Eustat)
income_gender_gap,Brecha de renta de género,economy,%,mirakruz-bidebieta,Mirakruz-Bidebieta,2018,34.27,Donostia Open Data — renta disponible por barrio (Eustat)
income_gender_gap,Brecha de renta de género,economy,%,mirakruz-bidebieta,Mirakruz-Bidebieta,2019,30.22,Donostia Open Data — renta disponible por barrio (Eustat)
income_gender_gap,Brecha de renta de género,economy,%,mirakruz-bidebieta,Mirakruz-Bidebieta,2020,30.67,Donostia Open Data — renta disponible por barrio (Eustat)
income_gender_gap,Brecha de renta de género,economy,%,mirakruz-bidebieta,Mirakruz-Bidebieta,2021,28.43,Donostia Open Data — renta disponible por barrio (Eustat)
income_gender_gap,Brecha de renta de género,economy,%,mirakruz-bidebieta,Mirakruz-Bidebieta,2022,18.89,Donostia Open Data — renta disponible por barrio (Eustat)
income_gender_gap,Brecha de renta de género,economy,%,mirakruz-bidebieta,Mirakruz-Bidebieta,2023,27.87,Donostia Open Data — renta disponible por barrio (Eustat)
income_gender_gap,Brecha de renta de género,economy,%,miramon-zorroaga,Miramón-Zorroaga,2016,55.59,Donostia Open Data — renta disponible por barrio (Eustat)
income_gender_gap,Brecha de renta de género,economy,%,miramon-zorroaga,Miramón-Zorroaga,2017,50.84,Donostia Open Data — renta disponible por barrio (Eustat)
income_gender_gap,Brecha de renta de género,economy,%,miramon-zorroaga,Miramón-Zorroaga,2018,55.16,Donostia Open Data — renta disponible por barrio (Eustat)
income_gender_gap,Brecha de renta de género,economy,%,miramon-zorroaga,Miramón-Zorroaga,2019,50.42,Donostia Open Data — renta disponible por barrio (Eustat)
income_gender_gap,Brecha de renta de género,economy,%,miramon-zorroaga,Miramón-Zorroaga,2020,41.74,Donostia Open Data — renta disponible por barrio (Eustat)
income_gender_gap,Brecha de renta de género,economy,%,miramon-zorroaga,Miramón-Zorroaga,2021,34.27,Donostia Open Data — renta disponible por barrio (Eustat)
income_gender_gap,Brecha de renta de género,economy,%,miramon-zorroaga,Miramón-Zorroaga,2022,54.83,Donostia Open Data — renta disponible por barrio (Eustat)
income_gender_gap,Brecha de renta de género,economy,%,miramon-zorroaga,Miramón-Zorroaga,2023,42.28,Donostia Open Data — renta disponible por barrio (Eustat)
income_gender_gap,Brecha de renta de género,economy,%,zubieta,Zubieta,2016,32.13,Donostia Open Data — renta disponible por barrio (Eustat)
income_gender_gap,Brecha de renta de género,economy,%,zubieta,Zubieta,2017,35.24,Donostia Open Data — renta disponible por barrio (Eustat)
income_gender_gap,Brecha de renta de género,economy,%,zubieta,Zubieta,2018,34.67,Donostia Open Data — renta disponible por barrio (Eustat)
income_gender_gap,Brecha de renta de género,economy,%,zubieta,Zubieta,2019,32.56,Donostia Open Data — renta disponible por barrio (Eustat)
income_gender_gap,Brecha de renta de género,economy,%,zubieta,Zubieta,2020,32.59,Donostia Open Data — renta disponible por barrio (Eustat)
income_gender_gap,Brecha de renta de género,economy,%,zubieta,Zubieta,2021,33.52,Donostia Open Data — renta disponible por barrio (Eustat)
income_gender_gap,Brecha de renta de género,economy,%,zubieta,Zubieta,2022,34.85,Donostia Open Data — renta disponible por barrio (Eustat)
income_gender_gap,Brecha de renta de género,economy,%,zubieta,Zubieta,2023,33.62,Donostia Open Data — renta disponible por barrio (Eustat)
income_labor,Renta del trabajo per cápita,economy,€,aiete,Aiete,2016,18663.0,"Eustat — Renta personal media por barrio de residencia de las capitales, según tipo de renta (tabla PX_173402_crpf_rpf_rp22_2p), Donostia, renta del trabajo (tipo 110)"
income_labor,Renta del trabajo per cápita,economy,€,aiete,Aiete,2017,19059.0,"Eustat — Renta personal media por barrio de residencia de las capitales, según tipo de renta (tabla PX_173402_crpf_rpf_rp22_2p), Donostia, renta del trabajo (tipo 110)"
income_labor,Renta del trabajo per cápita,economy,€,aiete,Aiete,2018,19303.0,"Eustat — Renta personal media por barrio de residencia de las capitales, según tipo de renta (tabla PX_173402_crpf_rpf_rp22_2p), Donostia, renta del trabajo (tipo 110)"
income_labor,Renta del trabajo per cápita,economy,€,aiete,Aiete,2019,20267.0,"Eustat — Renta personal media por barrio de residencia de las capitales, según tipo de renta (tabla PX_173402_crpf_rpf_rp22_2p), Donostia, renta del trabajo (tipo 110)"
income_labor,Renta del trabajo per cápita,economy,€,aiete,Aiete,2020,18736.0,"Eustat — Renta personal media por barrio de residencia de las capitales, según tipo de renta (tabla PX_173402_crpf_rpf_rp22_2p), Donostia, renta del trabajo (tipo 110)"
income_labor,Renta del trabajo per cápita,economy,€,aiete,Aiete,2021,20956.0,"Eustat — Renta personal media por barrio de residencia de las capitales, según tipo de renta (tabla PX_173402_crpf_rpf_rp22_2p), Donostia, renta del trabajo (tipo 110)"
income_labor,Renta del trabajo per cápita,economy,€,aiete,Aiete,2022,22075.0,"Eustat — Renta personal media por barrio de residencia de las capitales, según tipo de renta (tabla PX_173402_crpf_rpf_rp22_2p), Donostia, renta del trabajo (tipo 110)"
income_labor,Renta del trabajo per cápita,economy,€,aiete,Aiete,2023,22517.0,"Eustat — Renta personal media por barrio de residencia de las capitales, según tipo de renta (tabla PX_173402_crpf_rpf_rp22_2p), Donostia, renta del trabajo (tipo 110)"
income_labor,Renta del trabajo per cápita,economy,€,altza,Altza,2016,9706.0,"Eustat — Renta personal media por barrio de residencia de las capitales, según tipo de renta (tabla PX_173402_crpf_rpf_rp22_2p), Donostia, renta del trabajo (tipo 110)"
income_labor,Renta del trabajo per cápita,economy,€,altza,Altza,2017,9924.0,"Eustat — Renta personal media por barrio de residencia de las capitales, según tipo de renta (tabla PX_173402_crpf_rpf_rp22_2p), Donostia, renta del trabajo (tipo 110)"
income_labor,Renta del trabajo per cápita,economy,€,altza,Altza,2018,10236.0,"Eustat — Renta personal media por barrio de residencia de las capitales, según tipo de renta (tabla PX_173402_crpf_rpf_rp22_2p), Donostia, renta del trabajo (tipo 110)"
income_labor,Renta del trabajo per cápita,economy,€,altza,Altza,2019,10728.0,"Eustat — Renta personal media por barrio de residencia de las capitales, según tipo de renta (tabla PX_173402_crpf_rpf_rp22_2p), Donostia, renta del trabajo (tipo 110)"
income_labor,Renta del trabajo per cápita,economy,€,altza,Altza,2020,9618.0,"Eustat — Renta personal media por barrio de residencia de las capitales, según tipo de renta (tabla PX_173402_crpf_rpf_rp22_2p), Donostia, renta del trabajo (tipo 110)"
income_labor,Renta del trabajo per cápita,economy,€,altza,Altza,2021,10438.0,"Eustat — Renta personal media por barrio de residencia de las capitales, según tipo de renta (tabla PX_173402_crpf_rpf_rp22_2p), Donostia, renta del trabajo (tipo 110)"
income_labor,Renta del trabajo per cápita,economy,€,altza,Altza,2022,11365.0,"Eustat — Renta personal media por barrio de residencia de las capitales, según tipo de renta (tabla PX_173402_crpf_rpf_rp22_2p), Donostia, renta del trabajo (tipo 110)"
income_labor,Renta del trabajo per cápita,economy,€,altza,Altza,2023,12087.0,"Eustat — Renta personal media por barrio de residencia de las capitales, según tipo de renta (tabla PX_173402_crpf_rpf_rp22_2p), Donostia, renta del trabajo (tipo 110)"
income_labor,Renta del trabajo per cápita,economy,€,amaraberri,Amara Berri,2016,14007.0,"Eustat — Renta personal media por barrio de residencia de las capitales, según tipo de renta (tabla PX_173402_crpf_rpf_rp22_2p), Donostia, renta del trabajo (tipo 110)"
income_labor,Renta del trabajo per cápita,economy,€,amaraberri,Amara Berri,2017,14345.0,"Eustat — Renta personal media por barrio de residencia de las capitales, según tipo de renta (tabla PX_173402_crpf_rpf_rp22_2p), Donostia, renta del trabajo (tipo 110)"
income_labor,Renta del trabajo per cápita,economy,€,amaraberri,Amara Berri,2018,14557.0,"Eustat — Renta personal media por barrio de residencia de las capitales, según tipo de renta (tabla PX_173402_crpf_rpf_rp22_2p), Donostia, renta del trabajo (tipo 110)"
income_labor,Renta del trabajo per cápita,economy,€,amaraberri,Amara Berri,2019,15350.0,"Eustat — Renta personal media por barrio de residencia de las capitales, según tipo de renta (tabla PX_173402_crpf_rpf_rp22_2p), Donostia, renta del trabajo (tipo 110)"
income_labor,Renta del trabajo per cápita,economy,€,amaraberri,Amara Berri,2020,14113.0,"Eustat — Renta personal media por barrio de residencia de las capitales, según tipo de renta (tabla PX_173402_crpf_rpf_rp22_2p), Donostia, renta del trabajo (tipo 110)"
income_labor,Renta del trabajo per cápita,economy,€,amaraberri,Amara Berri,2021,14787.0,"Eustat — Renta personal media por barrio de residencia de las capitales, según tipo de renta (tabla PX_173402_crpf_rpf_rp22_2p), Donostia, renta del trabajo (tipo 110)"
income_labor,Renta del trabajo per cápita,economy,€,amaraberri,Amara Berri,2022,15944.0,"Eustat — Renta personal media por barrio de residencia de las capitales, según tipo de renta (tabla PX_173402_crpf_rpf_rp22_2p), Donostia, renta del trabajo (tipo 110)"
income_labor,Renta del trabajo per cápita,economy,€,amaraberri,Amara Berri,2023,16215.0,"Eustat — Renta personal media por barrio de residencia de las capitales, según tipo de renta (tabla PX_173402_crpf_rpf_rp22_2p), Donostia, renta del trabajo (tipo 110)"
income_labor,Renta del trabajo per cápita,economy,€,anorga,Añorga,2016,12918.0,"Eustat — Renta personal media por barrio de residencia de las capitales, según tipo de renta (tabla PX_173402_crpf_rpf_rp22_2p), Donostia, renta del trabajo (tipo 110)"
income_labor,Renta del trabajo per cápita,economy,€,anorga,Añorga,2017,13447.0,"Eustat — Renta personal media por barrio de residencia de las capitales, según tipo de renta (tabla PX_173402_crpf_rpf_rp22_2p), Donostia, renta del trabajo (tipo 110)"
income_labor,Renta del trabajo per cápita,economy,€,anorga,Añorga,2018,14506.0,"Eustat — Renta personal media por barrio de residencia de las capitales, según tipo de renta (tabla PX_173402_crpf_rpf_rp22_2p), Donostia, renta del trabajo (tipo 110)"
income_labor,Renta del trabajo per cápita,economy,€,anorga,Añorga,2019,16037.0,"Eustat — Renta personal media por barrio de residencia de las capitales, según tipo de renta (tabla PX_173402_crpf_rpf_rp22_2p), Donostia, renta del trabajo (tipo 110)"
income_labor,Renta del trabajo per cápita,economy,€,anorga,Añorga,2020,14409.0,"Eustat — Renta personal media por barrio de residencia de las capitales, según tipo de renta (tabla PX_173402_crpf_rpf_rp22_2p), Donostia, renta del trabajo (tipo 110)"
income_labor,Renta del trabajo per cápita,economy,€,anorga,Añorga,2021,17395.0,"Eustat — Renta personal media por barrio de residencia de las capitales, según tipo de renta (tabla PX_173402_crpf_rpf_rp22_2p), Donostia, renta del trabajo (tipo 110)"
income_labor,Renta del trabajo per cápita,economy,€,anorga,Añorga,2022,19565.0,"Eustat — Renta personal media por barrio de residencia de las capitales, según tipo de renta (tabla PX_173402_crpf_rpf_rp22_2p), Donostia, renta del trabajo (tipo 110)"
income_labor,Renta del trabajo per cápita,economy,€,anorga,Añorga,2023,21663.0,"Eustat — Renta personal media por barrio de residencia de las capitales, según tipo de renta (tabla PX_173402_crpf_rpf_rp22_2p), Donostia, renta del trabajo (tipo 110)"
income_labor,Renta del trabajo per cápita,economy,€,antigua,Antiguo,2016,16564.0,"Eustat — Renta personal media por barrio de residencia de las capitales, según tipo de renta (tabla PX_173402_crpf_rpf_rp22_2p), Donostia, renta del trabajo (tipo 110)"
income_labor,Renta del trabajo per cápita,economy,€,antigua,Antiguo,2017,17655.0,"Eustat — Renta personal media por barrio de residencia de las capitales, según tipo de renta (tabla PX_173402_crpf_rpf_rp22_2p), Donostia, renta del trabajo (tipo 110)"
income_labor,Renta del trabajo per cápita,economy,€,antigua,Antiguo,2018,17436.0,"Eustat — Renta personal media por barrio de residencia de las capitales, según tipo de renta (tabla PX_173402_crpf_rpf_rp22_2p), Donostia, renta del trabajo (tipo 110)"
income_labor,Renta del trabajo per cápita,economy,€,antigua,Antiguo,2019,17833.0,"Eustat — Renta personal media por barrio de residencia de las capitales, según tipo de renta (tabla PX_173402_crpf_rpf_rp22_2p), Donostia, renta del trabajo (tipo 110)"
income_labor,Renta del trabajo per cápita,economy,€,antigua,Antiguo,2020,16046.0,"Eustat — Renta personal media por barrio de residencia de las capitales, según tipo de renta (tabla PX_173402_crpf_rpf_rp22_2p), Donostia, renta del trabajo (tipo 110)"
income_labor,Renta del trabajo per cápita,economy,€,antigua,Antiguo,2021,17593.0,"Eustat — Renta personal media por barrio de residencia de las capitales, según tipo de renta (tabla PX_173402_crpf_rpf_rp22_2p), Donostia, renta del trabajo (tipo 110)"
income_labor,Renta del trabajo per cápita,economy,€,antigua,Antiguo,2022,18509.0,"Eustat — Renta personal media por barrio de residencia de las capitales, según tipo de renta (tabla PX_173402_crpf_rpf_rp22_2p), Donostia, renta del trabajo (tipo 110)"
income_labor,Renta del trabajo per cápita,economy,€,antigua,Antiguo,2023,18144.0,"Eustat — Renta personal media por barrio de residencia de las capitales, según tipo de renta (tabla PX_173402_crpf_rpf_rp22_2p), Donostia, renta del trabajo (tipo 110)"
income_labor,Renta del trabajo per cápita,economy,€,ategorrieta-ulia,Ategorrieta-Ulia,2016,15119.0,"Eustat — Renta personal media por barrio de residencia de las capitales, según tipo de renta (tabla PX_173402_crpf_rpf_rp22_2p), Donostia, renta del trabajo (tipo 110)"
income_labor,Renta del trabajo per cápita,economy,€,ategorrieta-ulia,Ategorrieta-Ulia,2017,15087.0,"Eustat — Renta personal media por barrio de residencia de las capitales, según tipo de renta (tabla PX_173402_crpf_rpf_rp22_2p), Donostia, renta del trabajo (tipo 110)"
